Transcription,Spelling,Word,BiphonProb,Frequency,is_capital,count,repeated
S.UW.T.AH.D,suited,suited,0.006391681,2.98,TRUE,1,
S.W.IY.T.S,suites,suites,0.00384711,1.65,TRUE,1,
S.UW.T.IH.NG,suiting,suiting,0.014513672,0.14,TRUE,1,
S.UW.T.ER,suitor,suitor,0.005412524,1.35,TRUE,1,
S.UW.T.ER.Z,suitors,suitors,0.006517935,0.76,TRUE,1,
S.UW.T.S,suits,suits,0.004512804,17.55,TRUE,1,
S.UW.K.IY.AA.K.IY,sukiyaki,sukiyaki,0.001140511,0.08,TRUE,1,
S.AH.L.F.AH,sulfa,sulfa,0.005962635,0.47,TRUE,1,
S.AH.L.F.EY.T,sulfate,sulfate,0.004787627,0.39,TRUE,1,
S.AH.L.F.AY.D,sulfide,sulfide,0.004419598,0.18,TRUE,1,
S.AH.L.F.AY.T,sulfite,sulfite,0.004560238,0.02,TRUE,1,
S.AH.L.F.ER,sulfur,sulfur,0.005404538,1.18,TRUE,1,
S.AH.L.F.Y.UH.R.IH.K,sulfuric,sulfuric,0.005021585,0.35,TRUE,1,
S.AH.L.K,sulk,sulk,0.006391662,0.75,TRUE,1,
S.AH.L.K.T,sulked,sulked,0.006270078,0.02,TRUE,1,
S.AH.L.K.IH.NG,sulking,sulking,0.014183336,1.18,TRUE,1,
S.AH.L.AH.N,sullen,sullen,0.020198047,0.57,TRUE,1,
S.AH.L.IY.D,sullied,sullied,0.007292205,0.29,TRUE,1,
S.AH.L.IY,Sully,sully,0.009071042,3.76,FALSE,1,
S.AH.L.F.EY.T,sulphate,sulphate,0.004787627,0.08,TRUE,1,
S.AH.L.F.EY.T.S,sulphates,sulphates,0.00597343,0.02,TRUE,1,
S.AH.L.F.ER,sulphur,sulphur,0.005404538,0.84,TRUE,1,
S.AH.L.T.AH.N,sultan,sultan,0.019176043,3.22,TRUE,1,
S.AH.L.T.AH.N.AH.T,Sultanate,sultanate,0.017494781,0.02,FALSE,1,
S.AH.L.T.AH.N.Z,sultans,sultans,0.017276847,0.08,TRUE,1,
S.AH.L.T.R.IY,sultry,sultry,0.007068305,0.27,TRUE,1,
S.AH.M,sum,sum,0.012828264,10.25,TRUE,1,
S.UW.M.AE.K,sumac,sumac,0.001949703,0.08,TRUE,1,
S.UW.M.AA.T.R.AH,Sumatra,sumatra,0.00258971,0.43,FALSE,1,
S.UW.M.AH,summa,summa,0.004291265,0.18,TRUE,1,
S.AH.M.ER.IY.Z,summaries,summaries,0.007243654,0.12,TRUE,1,
S.AH.M.EH.R.IH.L.IY,summarily,summarily,0.007793808,0.22,TRUE,1,
S.AH.M.ER.AY.Z,summarize,summarize,0.006599619,0.39,TRUE,1,
S.AH.M.ER.AY.Z.D,summarized,summarized,0.006005771,0.06,TRUE,1,
S.AH.M.ER.AY.Z.IH.Z,summarizes,summarizes,0.00567365,0.02,TRUE,1,
S.AH.M.ER.IY,summary,summary,0.007901694,1.67,TRUE,1,
S.AH.M.EY.SH.AH.N,summation,summation,0.018483033,0.65,TRUE,1,
S.AH.M.EY.SH.AH.N.Z,summations,summations,0.01764428,0.1,TRUE,1,
S.AH.M.D,summed,summed,0.00892967,0.41,TRUE,1,
S.AH.M.ER,summer,summer,0.00953826,78.67,TRUE,1,
S.AH.M.ER.Z,summers,summers,0.009612236,2.63,TRUE,1,
S.AH.M.ER.T.AY.M,summertime,summertime,0.005329658,1.2,TRUE,1,
S.AH.M.IH.NG,summing,summing,0.018728311,0.08,TRUE,1,
S.AH.M.AH.T,summit,summit,0.012315878,3.33,TRUE,1,
S.AH.M.IH.T.S,summits,summits,0.008815543,0.1,TRUE,1,
S.AH.M.AH.N,summon,summon,0.021363823,3.86,TRUE,1,
S.AH.M.AH.N.D,summoned,summoned,0.019952075,2.96,TRUE,1,
S.AH.M.AH.N.IH.NG,summoning,summoning,0.020602507,0.57,TRUE,1,
S.AH.M.AH.N.Z,summons,summons,0.019190511,1.59,TRUE,1,
S.AH.M.AH.N.Z.IH.Z,summonses,summonses,0.014667144,0.1,TRUE,1,
S.AH.M.N.ER,Sumner,sumner,0.006917207,2.12,FALSE,1,
S.UW.M.OW,sumo,sumo,0.001826628,0.82,TRUE,1,
S.AH.M.P,sump,sump,0.012155003,0.27,TRUE,1,
S.AH.M.P.T.ER,Sumpter,sumpter,0.009353927,0.14,FALSE,1,
S.AH.M.P.CH.UW.AH.S,sumptuous,sumptuous,0.007509904,0.31,TRUE,1,
S.AH.M.Z,sums,sums,0.009527537,1.73,TRUE,1,
S.AH.N,sun,sun,0.015704205,69.67,TRUE,1,
S.AH.N.B.AE.TH,sunbath,sunbath,0.006398086,0.1,TRUE,1,
S.AH.N.B.EY.DH,sunbathe,sunbathe,0.006342932,0.2,TRUE,1,
S.AH.N.B.EY.DH.IH.NG,sunbathing,sunbathing,0.01074624,0.37,TRUE,1,
S.AH.N.B.IY.M,sunbeam,sunbeam,0.006465674,0.35,TRUE,1,
S.AH.N.B.EH.L.T,Sunbelt,sunbelt,0.006030041,0.06,FALSE,1,
S.AH.N.B.ER.D,sunbird,sunbird,0.008203352,0.04,TRUE,1,
S.AH.N.B.ER.D.Z,sunbirds,sunbirds,0.008200803,0.02,TRUE,1,
S.AH.N.B.ER.N,sunburn,sunburn,0.007310476,0.65,TRUE,1,
S.AH.N.B.ER.N.D,sunburned,sunburned,0.00847193,0.39,TRUE,1,
S.AH.N.D.EY,sundae,sundae,0.013115927,1.59,TRUE,1,
S.AH.N.D.EY,Sunday,sunday,0.013115927,43.25,FALSE,1,
S.AH.N.D.EY.Z,Sundays,sundays,0.01068899,2.65,FALSE,1,
S.AH.N.D.ER,sunder,sunder,0.013908193,0.04,TRUE,1,
S.AH.N.D.AY.L,sundial,sundial,0.010189012,0.45,TRUE,1,
S.AH.N.D.AW.N,sundown,sundown,0.010419668,3.41,TRUE,1,
S.AH.N.D.R.IY,sundry,sundry,0.011524709,0.25,TRUE,1,
S.AH.N.F.IH.SH,Sunfish,sunfish,0.008257653,0.16,FALSE,1,
S.AH.N.F.L.AW.ER,sunflower,sunflower,0.005728804,0.67,TRUE,1,
S.AH.N.F.L.AW.ER.Z,sunflowers,sunflowers,0.006761496,0.47,TRUE,1,
S.AH.NG,sung,sung,0.007491898,3.49,TRUE,1,
S.AH.N.G.L.AE.S,Sunglass,sunglass,0.005579723,0.14,FALSE,1,
S.AH.N.G.L.AE.S.IH.Z,sunglasses,sunglasses,0.005909379,3.94,TRUE,1,
S.AH.NG.K,sunk,sunk,0.007504179,4.65,TRUE,1,
S.AH.NG.K.AH.N,sunken,sunken,0.017323891,0.9,TRUE,1,
S.AH.N.L.AY.T,sunlight,sunlight,0.007451867,4.63,TRUE,1,
S.AH.N.L.IH.T,sunlit,sunlit,0.007953603,0.18,TRUE,1,
S.UW.N.IY,Sunni,sunni,0.003825518,0.04,FALSE,1,
S.AH.N.IH.NG,sunning,sunning,0.020832557,0.12,TRUE,1,
S.AH.N.IY,sunny,sunny,0.012362368,7.67,TRUE,1,
S.AH.N.R.AY.Z,sunrise,sunrise,0.007466052,6.06,TRUE,1,
S.AH.N.R.UW.F,sunroof,sunroof,0.006792455,0.43,TRUE,1,
S.AH.N.R.UW.M,sunroom,sunroom,0.007367698,0.14,TRUE,1,
S.AH.N.Z,suns,suns,0.012144107,0.94,TRUE,1,
S.AH.N.S.K.R.IY.N,sunscreen,sunscreen,0.007486073,1,TRUE,1,
S.AH.N.S.K.R.IY.N.Z,sunscreens,sunscreens,0.009171082,0.02,TRUE,1,
S.AH.N.S.EH.T,sunset,sunset,0.009829667,10.31,TRUE,1,
S.AH.N.S.EH.T.S,sunsets,sunsets,0.01017513,0.92,TRUE,1,
S.AH.N.SH.AY.N,sunshine,sunshine,0.006924602,11.84,TRUE,1,
S.AH.N.SH.AY.N.IY,sunshiny,sunshiny,0.006442423,0.22,TRUE,1,
S.AH.N.S.P.AA.T,Sunspot,sunspot,0.007501522,0.25,FALSE,1,
S.AH.N.S.P.AA.T.S,sunspots,sunspots,0.007963618,0.2,TRUE,1,
S.AH.N.T.AE.N,suntan,suntan,0.010005771,0.98,TRUE,1,
S.AH.N.AH.P,sunup,sunup,0.012241396,1.16,TRUE,1,
S.AH.P,Sup,sup,0.007629878,0.92,FALSE,1,
S.UW.P.ER,super,super,0.002818283,26.2,TRUE,1,
S.UH.P.ER.B,superb,superb,0.001063371,2.88,TRUE,1,
S.UW.P.ER.B.L.IY,superbly,superbly,0.00448962,0.22,TRUE,1,
S.UW.P.ER.CH.AA.R.JH,Supercharge,supercharge,0.001615413,0.02,FALSE,1,
S.UW.P.ER.CH.AA.R.JH.D,supercharged,supercharged,0.001497405,0.18,TRUE,1,
S.UW.P.ER.S.IH.L.IY.AH.S,supercilious,supercilious,0.005707176,0.14,TRUE,1,
S.UW.P.ER.K.AH.M.P.Y.UW.T.ER,supercomputer,supercomputer,0.002608666,0.25,TRUE,1,
S.UW.P.ER.K.AH.M.P.Y.UW.T.ER.Z,supercomputers,supercomputers,0.00239141,0.06,TRUE,1,
S.UW.P.ER.K.AH.N.D.AH.K.T.IH.NG,superconducting,superconducting,0.01002334,0.12,TRUE,1,
S.UW.P.ER.K.AA.N.D.AH.K.T.IH.V.AH.T.IY,superconductivity,superconductivity,0.012634428,0.04,TRUE,1,
S.UW.P.ER.K.AH.N.D.AH.K.T.ER,superconductor,superconductor,0.009903214,0.08,TRUE,1,
S.UW.P.ER.K.AH.N.D.AH.K.T.ER.Z,superconductors,superconductors,0.00907808,0.06,TRUE,1,
S.UW.P.ER.K.UW.L,supercool,supercool,0.001510921,0.1,TRUE,1,
S.UW.P.ER.K.UW.L.D,supercooled,supercooled,0.001942933,0.02,TRUE,1,
S.UW.P.ER.F.IH.SH.AH.L,superficial,superficial,0.011656204,2.9,TRUE,1,
S.UW.P.ER.F.IH.SH.AH.L.IY,superficially,superficially,0.0152387,0.22,TRUE,1,
S.UW.P.ER.F.L.W.AH.S,superfluous,superfluous,0.003312563,0.45,TRUE,1,
S.UW.P.ER.HH.IY.T.IH.D,superheated,superheated,0.004889288,0.14,TRUE,1,
S.UW.P.ER.HH.IY.R.OW,superhero,superhero,0.001428571,3.33,TRUE,1,
S.UW.P.ER.HH.IY.R.OW.Z,superheroes,superheroes,0.001303397,1.14,TRUE,1,
S.UW.P.ER.HH.AY.W.EY,superhighway,superhighway,0.00134443,0.1,TRUE,1,
S.UW.P.ER.HH.AY.W.EY.Z,Superhighways,superhighways,0.001176377,0.02,FALSE,1,
S.UW.P.ER.HH.Y.UW.M.AH.N,superhuman,superhuman,0.019331207,0.8,TRUE,1,
S.UW.P.ER.AH.M.P.OW.Z,superimpose,superimpose,0.003616253,0.22,TRUE,1,
S.UW.P.ER.AH.M.P.OW.Z.D,superimposed,superimposed,0.00342257,0.04,TRUE,1,
S.UW.P.ER.AH.N.T.EH.N.D.AH.N.T,Superintendant,superintendant,0.029072771,0.02,FALSE,1,
S.UW.P.ER.AH.N.T.EH.N.D.AH.N.T,superintendent,superintendent,0.029072771,4.29,TRUE,1,
S.UW.P.ER.AH.N.T.EH.N.D.AH.N.T.S,superintendents,superintendents,0.026836599,0.06,TRUE,1,
S.UW.P.IH.R.IY.ER,superior,superior,0.002367519,13,TRUE,1,
S.UW.P.IH.R.IY.AO.R.IH.T.IY,superiority,superiority,0.004918508,1.31,TRUE,1,
S.UW.P.IH.R.IY.ER.Z,superiors,superiors,0.003880395,2.8,TRUE,1,
S.UH.P.ER.L.AH.T.IH.V,superlative,superlative,0.007432911,0.1,TRUE,1,
S.UH.P.ER.L.AH.T.IH.V.Z,superlatives,superlatives,0.006915079,0.1,TRUE,1,
S.UW.P.ER.M.AE.N,Superman,superman,0.00222911,12.22,FALSE,1,
S.UW.P.ER.M.AA.R.K.IH.T,supermarket,supermarket,0.00223007,5,TRUE,1,
S.UW.P.ER.M.AA.R.K.IH.T.S,supermarkets,supermarkets,0.005521846,0.67,TRUE,1,
S.UW.P.ER.M.AA.D.AH.L,supermodel,supermodel,0.00813303,0.92,TRUE,1,
S.UW.P.ER.M.AA.D.AH.L.Z,supermodels,supermodels,0.00765054,0.2,TRUE,1,
S.UW.P.ER.N.AE.CH.ER.AH.L,supernatural,supernatural,0.010929911,4.41,TRUE,1,
S.UW.P.ER.N.OW.V.AH,supernova,supernova,0.00210656,0.39,TRUE,1,
S.UW.P.ER.AA.K.S.AY.D,superoxide,superoxide,0.002030363,0.04,TRUE,1,
S.UW.P.ER.P.AW.ER,superpower,superpower,0.001491845,0.63,TRUE,1,
S.UW.P.ER.P.AW.ER.Z,superpowers,superpowers,0.003129817,0.53,TRUE,1,
S.UW.P.ER.Z,supers,supers,0.004572254,0.08,TRUE,1,
S.UW.P.ER.S.IY.K.R.IH.T,supersecret,supersecret,0.002363924,0.1,TRUE,1,
S.UW.P.ER.S.IY.D,supersede,supersede,0.002422235,0.16,TRUE,1,
S.UW.P.ER.S.IY.D.AH.D,superseded,superseded,0.005443296,0.16,TRUE,1,
S.UW.P.ER.S.IY.D.Z,supersedes,supersedes,0.002621615,0.22,TRUE,1,
S.UW.P.ER.S.IY.D.IH.NG,superseding,superseding,0.008437472,0.02,TRUE,1,
S.UW.P.ER.S.AA.N.IH.K,supersonic,supersonic,0.004111437,0.39,TRUE,1,
S.UW.P.ER.S.T.AA.R,superstar,superstar,0.004881008,3.43,TRUE,1,
S.UW.P.ER.S.T.AA.R.Z,superstars,superstars,0.00445952,0.29,TRUE,1,
S.UW.P.ER.S.T.IH.SH.AH.N,superstition,superstition,0.029477698,2.06,TRUE,1,
S.UW.P.ER.S.T.IH.SH.AH.N.Z,superstitions,superstitions,0.029714101,0.53,TRUE,1,
S.UW.P.ER.S.T.IH.SH.AH.S,superstitious,superstitious,0.013843661,3.43,TRUE,1,
S.UW.P.ER.S.T.AO.R,Superstore,superstore,0.005565338,0.43,FALSE,1,
S.UW.P.ER.S.T.R.AH.K.CH.ER,superstructure,superstructure,0.004253334,0.27,TRUE,1,
S.UW.P.ER.T.AE.NG.K.ER,supertanker,supertanker,0.001432996,0.06,TRUE,1,
S.UW.P.ER.V.AY.Z,supervise,supervise,0.002411942,1.92,TRUE,1,
S.UW.P.ER.V.AY.Z.D,supervised,supervised,0.002526384,1.39,TRUE,1,
S.UW.P.ER.V.AY.Z.IH.Z,supervises,supervises,0.002714041,0.16,TRUE,1,
S.UW.P.ER.V.AY.Z.IH.NG,supervising,supervising,0.008183351,0.86,TRUE,1,
S.UW.P.ER.V.IH.ZH.AH.N,supervision,supervision,0.016949326,2.47,TRUE,1,
S.UW.P.ER.V.AY.Z.ER,supervisor,supervisor,0.002191116,5.96,TRUE,1,
S.UW.P.ER.V.AY.Z.ER.Z,supervisors,supervisors,0.002582409,0.37,TRUE,1,
S.UW.P.ER.V.AY.Z.ER.IY,supervisory,supervisory,0.001959349,0.31,TRUE,1,
S.UW.P.ER.W.UH.M.AH.N,Superwoman,superwoman,0.016746724,0.33,FALSE,1,
S.AH.P.AY.N,supine,supine,0.004537339,0.08,TRUE,1,
S.AH.P.ER,supper,supper,0.006420573,19.37,TRUE,1,
S.AH.P.ER.Z,suppers,suppers,0.007273971,0.24,TRUE,1,
S.AH.P.L.AE.N.T,supplant,supplant,0.006769014,0.06,TRUE,1,
S.AH.P.L.AE.N.T.AH.D,supplanted,supplanted,0.010226474,0.1,TRUE,1,
S.AH.P.L.AE.N.T.IH.NG,supplanting,supplanting,0.0134169,0.02,TRUE,1,
S.AH.P.L.AE.N.T.S,supplants,supplants,0.007335753,0.02,TRUE,1,
S.AH.P.AH.L,supple,supple,0.01409164,0.61,TRUE,1,
S.AH.P.L.AH.M.AH.N.T,supplement,supplement,0.026242608,1.14,TRUE,1,
S.AH.P.L.AH.M.EH.N.AH.L,supplemental,supplemental,0.016274747,0.59,TRUE,1,
S.AH.P.L.AH.M.EH.N.CH.R.IY,supplementary,supplementary,0.00669255,0.25,TRUE,1,
S.AH.P.L.AH.M.EH.N.T.AH.D,supplemented,supplemented,0.013499453,0.04,TRUE,1,
S.AH.P.L.AH.M.AH.N.T.IH.NG,supplementing,supplementing,0.025367806,0.06,TRUE,1,
S.AH.P.L.AH.M.AH.N.T.S,supplements,supplements,0.025827469,0.45,TRUE,1,
S.AH.P.L.AH.K.AH.N.T,supplicant,supplicant,0.024677933,0.08,TRUE,1,
S.AH.P.L.AY.D,supplied,supplied,0.004433793,2.39,TRUE,1,
S.AH.P.L.AY.ER,supplier,supplier,0.004305196,1.94,TRUE,1,
S.AH.P.L.AY.ER.Z,suppliers,suppliers,0.004563455,0.75,TRUE,1,
S.AH.P.L.AY.Z,supplies,supplies,0.004887334,14.06,TRUE,1,
S.AH.P.L.AY,supply,supply,0.005059599,18.67,TRUE,1,
S.AH.P.L.AY.IH.NG,supplying,supplying,0.008635455,0.82,TRUE,1,
S.AH.P.AO.R.T,support,support,0.006585025,50.73,TRUE,1,
S.AH.P.AO.R.T.AH.B.AH.L,supportable,supportable,0.017412581,0.04,TRUE,1,
S.AH.P.AO.R.T.AH.D,supported,supported,0.010329771,3.65,TRUE,1,
S.AH.P.AO.R.T.ER,supporter,supporter,0.007112078,0.73,TRUE,1,
S.AH.P.AO.R.T.ER.Z,supporters,supporters,0.00794716,1.04,TRUE,1,
S.AH.P.AO.R.T.IH.NG,supporting,supporting,0.01388706,4.59,TRUE,1,
S.AH.P.AO.R.T.IH.V,supportive,supportive,0.009322235,4.65,TRUE,1,
S.AH.P.AO.R.T.S,supports,supports,0.007471262,2.06,TRUE,1,
S.AH.P.OW.Z,suppose,suppose,0.004561506,125.8,TRUE,1,
S.AH.P.OW.Z.D,supposed,supposed,0.003950641,252.25,TRUE,1,
S.AH.P.OW.Z.AH.D.L.IY,supposedly,supposedly,0.008384356,5.14,TRUE,1,
S.AH.P.OW.Z.IH.Z,supposes,supposes,0.003632757,0.49,TRUE,1,
S.AH.P.OW.Z.IH.NG,Supposing,supposing,0.008502196,3.49,FALSE,1,
S.AH.P.AH.Z.IH.SH.AH.N,supposition,supposition,0.022031932,0.31,TRUE,1,
S.AH.P.AH.Z.IH.SH.AH.N.Z,suppositions,suppositions,0.022022725,0.1,TRUE,1,
S.AH.P.R.EH.S,suppress,suppress,0.005878007,1.49,TRUE,1,
S.AH.P.R.EH.S.AH.N.T,suppressant,suppressant,0.024174105,0.08,TRUE,1,
S.AH.P.R.EH.S.T,suppressed,suppressed,0.009073393,0.69,TRUE,1,
S.AH.P.R.EH.S.IH.Z,suppresses,suppresses,0.005623001,0.14,TRUE,1,
S.AH.P.R.EH.S.IH.NG,suppressing,suppressing,0.011204594,0.69,TRUE,1,
S.AH.P.R.EH.SH.AH.N,suppression,suppression,0.021834727,0.49,TRUE,1,
S.AH.P.R.EH.S.ER,suppressor,suppressor,0.005228603,0.18,TRUE,1,
S.UW.P.R.EH.M.AH.S.IH.S.T,supremacist,supremacist,0.005469448,0.08,TRUE,1,
S.UW.P.R.EH.M.AH.S.IH.S,supremacists,supremacists,0.0049416,0.12,TRUE,1,
S.AH.P.R.EH.M.AH.S.IY,supremacy,supremacy,0.007121276,0.57,TRUE,1,
S.AH.P.R.IY.M,Supreme,supreme,0.004720106,8.76,FALSE,1,
S.UW.P.R.IY.M.AH.L.IY,supremely,supremely,0.013517593,0.39,TRUE,1,
S.ER,sur,sur,0.004517906,0.59,TRUE,1,
S.UH.R.AH,sura,sura,0.00459211,0.08,TRUE,1,
S.ER.AA.T,Surat,surat,0.002095647,0.37,FALSE,1,
S.ER.CH.AA.R.JH,surcharge,surcharge,0.001784258,0.22,TRUE,1,
SH.UH.R,sure,sure,0.001359711,1099.82,TRUE,1,
SH.UH.R.L.IY,surely,surely,0.003141444,27.59,TRUE,1,
SH.UH.R.ER,surer,surer,0.001219618,0.24,TRUE,1,
SH.UH.R.IH.S.T,surest,surest,0.006818984,0.29,TRUE,1,
SH.UH.R.AH.T.IY,surety,surety,0.006677114,0.14,TRUE,1,
S.ER.F,surf,surf,0.002951263,6.35,TRUE,1,
S.ER.F.AH.S,surface,surface,0.006343474,18.24,TRUE,1,
S.ER.F.IH.S.T,surfaced,surfaced,0.006760805,0.84,TRUE,1,
S.ER.F.AH.S.AH.Z,surfaces,surfaces,0.006363484,0.73,TRUE,1,
S.ER.F.AH.S.IH.NG,surfacing,surfacing,0.009947364,0.33,TRUE,1,
S.ER.F.AE.K.T.AH.N.T,surfactant,surfactant,0.024734159,0.06,TRUE,1,
S.ER.F.B.AO.R.D,surfboard,surfboard,0.002383075,0.92,TRUE,1,
S.ER.F.B.AO.R.D.Z,surfboards,surfboards,0.002588049,0.27,TRUE,1,
S.ER.F.T,surfed,surfed,0.002877512,0.41,TRUE,1,
S.ER.F.AH.T,surfeit,surfeit,0.005943881,0.08,TRUE,1,
S.ER.F.ER,surfer,surfer,0.002680442,1.63,TRUE,1,
S.ER.F.ER.Z,surfers,surfers,0.004468873,1.22,TRUE,1,
S.ER.F.IH.NG,surfing,surfing,0.013211137,4.51,TRUE,1,
S.ER.JH,surge,surge,0.002729781,1.84,TRUE,1,
S.ER.JH.D,surged,surged,0.001874094,0.14,TRUE,1,
S.ER.JH.AH.N,surgeon,surgeon,0.014960474,16.43,TRUE,1,
S.ER.JH.AH.N.Z,surgeons,surgeons,0.014067832,3.82,TRUE,1,
S.ER.JH.ER.IY.Z,surgeries,surgeries,0.002870254,0.82,TRUE,1,
S.ER.JH.ER.IY,surgery,surgery,0.002434945,32.37,TRUE,1,
S.ER.JH.AH.Z,surges,surges,0.003807536,0.37,TRUE,1,
S.ER.JH.IH.K.AH.L,surgical,surgical,0.01007903,8.02,TRUE,1,
S.ER.JH.IH.K.AH.L.IY,surgically,surgically,0.011438452,1.08,TRUE,1,
S.ER.JH.IH.NG,surging,surging,0.013302274,0.33,TRUE,1,
S.UH.R.AH.N.AA.M,Surinam,surinam,0.01106248,0.02,FALSE,1,
S.ER.L.IY,surly,surly,0.005151022,0.71,TRUE,1,
S.ER.M.AY.Z,surmise,surmise,0.00215207,0.35,TRUE,1,
S.ER.M.AY.Z.D,surmised,surmised,0.002023092,0.2,TRUE,1,
S.ER.M.AY.Z.IH.Z,surmises,surmises,0.002026466,0.02,TRUE,1,
S.ER.M.AW.N.T,surmount,surmount,0.00431045,0.1,TRUE,1,
S.ER.M.AW.N.T.IH.D,surmounted,surmounted,0.007424229,0.02,TRUE,1,
S.ER.M.AW.N.T.IH.NG,surmounting,surmounting,0.012262363,0.02,TRUE,1,
S.ER.N.EY.M,surname,surname,0.002096544,0.94,TRUE,1,
S.ER.N.EY.M.Z,surnames,surnames,0.001915834,0.1,TRUE,1,
S.ER.P.AE.S,surpass,surpass,0.001580066,0.35,TRUE,1,
S.ER.P.AE.S.T,surpassed,surpassed,0.005518062,1.29,TRUE,1,
S.ER.P.AE.S.IH.Z,surpasses,surpasses,0.001902319,0.31,TRUE,1,
S.ER.P.AE.S.IH.NG,surpassing,surpassing,0.006771759,0.24,TRUE,1,
S.ER.P.L.AH.S,surplus,surplus,0.007900553,2.04,TRUE,1,
S.ER.P.L.AH.S.IH.Z,surpluses,surpluses,0.007067677,0.06,TRUE,1,
S.AH.P.R.AY.Z,surprise,surprise,0.004764455,88.9,TRUE,1,
S.AH.P.R.AY.Z.D,surprised,surprised,0.004476467,55.06,TRUE,1,
S.AH.P.R.AY.Z.IH.Z,surprises,surprises,0.004362818,9.75,TRUE,1,
S.AH.P.R.AY.Z.IH.NG,surprising,surprising,0.009944412,6.02,TRUE,1,
S.AH.P.R.AY.Z.IH.NG.L.IY,surprisingly,surprisingly,0.012683203,3.18,TRUE,1,
S.ER.IY.L,surreal,surreal,0.002478692,1.12,TRUE,1,
S.ER.IY.AH.L.IH.Z.AH.M,surrealism,surrealism,0.007158229,0.27,TRUE,1,
S.ER.IY.AH.L.IH.S.T.IH.K,surrealistic,surrealistic,0.01152063,0.22,TRUE,1,
S.ER.EH.N.D.ER,surrender,surrender,0.004889998,15.47,TRUE,1,
S.ER.EH.N.D.ER.D,surrendered,surrendered,0.004855025,2.31,TRUE,1,
S.ER.EH.N.D.ER.IH.NG,surrendering,surrendering,0.009893895,0.98,TRUE,1,
S.ER.EH.N.D.ER.Z,surrenders,surrenders,0.00505079,0.37,TRUE,1,
S.ER.AH.P.T.IH.SH.AH.S,surreptitious,surreptitious,0.008522256,0.14,TRUE,1,
S.ER.AH.P.T.IH.SH.AH.S.L.IY,surreptitiously,surreptitiously,0.010224599,0.06,TRUE,1,
S.ER.IY,Surrey,surrey,0.002953061,0.49,FALSE,1,
S.ER.AH.G.AH.S.IY,surrogacy,surrogacy,0.006171071,0.1,TRUE,1,
S.ER.AH.G.AH.T,surrogate,surrogate,0.005818835,1.86,TRUE,1,
S.ER.AH.G.AH.T.S,surrogates,surrogates,0.00683277,0.27,TRUE,1,
S.ER.AH.G.EY.SH.AH.N,surrogation,surrogation,0.020111713,0.02,TRUE,1,
S.ER.AW.N.D,surround,surround,0.004660551,3.06,TRUE,1,
S.ER.AW.N.D.AH.D,surrounded,surrounded,0.006051946,13.27,TRUE,1,
S.ER.AW.N.D.IH.NG,surrounding,surrounding,0.00894677,3.76,TRUE,1,
S.ER.AW.N.D.IH.NG.Z,surroundings,surroundings,0.007770449,2.1,TRUE,1,
S.ER.AW.N.D.Z,surrounds,surrounds,0.004450421,0.88,TRUE,1,
S.ER.T.AE.K.S,surtax,surtax,0.003061491,0.04,TRUE,1,
S.ER.V.EY.L,surveil,surveil,0.002057077,0.25,TRUE,1,
S.ER.V.EY.L.AH.N.S,surveillance,surveillance,0.01395039,18.67,TRUE,1,
S.ER.V.EY,survey,survey,0.002372043,4.45,TRUE,1,
S.ER.V.EY.D,surveyed,surveyed,0.002105109,0.29,TRUE,1,
S.ER.V.EY.IH.NG,surveying,surveying,0.011035645,0.33,TRUE,1,
S.ER.V.EY.ER,surveyor,surveyor,0.001779033,0.25,TRUE,1,
S.ER.V.EY.ER.Z,surveyors,surveyors,0.003487884,0.22,TRUE,1,
S.ER.V.EY.Z,surveys,surveys,0.00189568,0.55,TRUE,1,
S.ER.V.AY.V.AH.B.IH.L.IH.T.IY,survivability,survivability,0.001973766,0.06,TRUE,1,
S.ER.V.AY.V.AH.B.AH.L,survivable,survivable,0.008932894,0.04,TRUE,1,
S.ER.V.AY.V.AH.L,survival,survival,0.008484332,10.1,TRUE,1,
S.ER.V.AY.V.AH.L.IH.S.T,survivalist,survivalist,0.006849505,0.1,TRUE,1,
S.ER.V.AY.V.AH.L.IH.S,survivalists,survivalists,0.006963412,0.04,TRUE,1,
S.ER.V.AY.V,survive,survive,0.002485495,30.14,TRUE,1,
S.ER.V.AY.V.D,survived,survived,0.002499883,12.94,TRUE,1,
S.ER.V.AY.V.Z,survives,survives,0.002195246,1.75,TRUE,1,
S.ER.V.AY.V.IH.NG,surviving,surviving,0.007317469,3.63,TRUE,1,
S.ER.V.AY.V.ER,survivor,survivor,0.002787249,4.33,TRUE,1,
S.ER.V.AY.V.ER.Z,survivors,survivors,0.003298499,6.53,TRUE,1,
S.UW.Z.AH.N,Susan,susan,0.015522313,35.98,FALSE,1,
S.AH.S.EH.P.T.AH.B.IH.L.AH.T.IY,susceptibility,susceptibility,0.004660079,0.1,TRUE,1,
S.AH.S.EH.P.T.AH.B.AH.L,susceptible,susceptible,0.016853054,1.27,TRUE,1,
S.UW.SH.IY,sushi,sushi,0.001152474,4.35,TRUE,1,
S.AH.S.P.EH.K.T,suspect,suspect,0.008748738,44.2,TRUE,1,
S.AH.S.P.EH.K.T.AH.D,suspected,suspected,0.011711267,9.75,TRUE,1,
S.AH.S.P.EH.K.T.IH.NG,suspecting,suspecting,0.014901693,0.96,TRUE,1,
S.AH.S.P.EH.K.S,suspects,suspects,0.007741501,12.45,TRUE,1,
