Word,Freq_SUBTLEXUS,BigramF_Avg_C_Log,OLD20,PLD20,Phonographic_N,Sem_N_D,NMorph,,TrigramF_Avg_C_Log,STRING,N2_F,N3_F,N2_F_log10,N3_F_log10,BigramF_Avg_C_Log_SCOPE,TrigramF_Avg_C_Log_SCOPE,
tugboat,1.380211,1.8409212,3.1,3.5,0,0.3696059,2,,0.292256071,tugboat,69.33,1.96,1.8409212,0.292256071,1.847141,0.4712917,
tuition,2.31597,3.030595674,2.65,2.3,0,0.5668134,2,,2.601875377,tuition,1072.99,399.83,3.030595674,2.601875377,3.031,2.60296,
tulip,1.612784,2.094051656,2,1.95,0,0.3880732,1,,0.155336037,tulip,124.18,1.43,2.094051656,0.155336037,2.097535,0.3856063,
tumble,1.90309,3.079940597,1.5,1.6,6,0.353595,1,,2.238472657,tumble,1202.1,173.17,3.079940597,2.238472657,3.080302,2.240973,
tummy,2.25042,2.214631945,1.7,1.5,7,0.2120119,2,,1.467015818,tummy,163.92,29.31,2.214631945,1.467015818,2.217273,1.481586,
tumor,2.421604,2.439506377,1.8,1.6,3,0.5757409,1,,0.557507202,tumor,275.11,3.61,2.439506377,0.557507202,NaN,NaN,
tuna,2.611723,2.357439316,1.9,1.75,1,0.5208213,1,,0.990782692,tuna,227.74,9.79,2.357439316,0.990782692,2.359342,1.033021,
tune,2.901458,2.889055065,1.55,1,6,0.6059705,1,,1.665487181,tune,774.56,46.29,2.889055065,1.665487181,2.889615,1.674769,
tunnel,2.960471,2.792531762,2,1.7,1,0.6195517,1,,1.959994838,tunnel,620.2,91.2,2.792531762,1.959994838,2.793231,1.964731,
turd,2.152288,2.814527266,1.8,1.25,6,0.1970371,1,,2.093141405,turd,652.42,123.92,2.814527266,2.093141405,2.815192,2.096632,
turf,2.340444,2.56708521,1.8,1.65,4,0.5546999,1,,2.108429708,turf,369.05,128.36,2.56708521,2.108429708,2.56826,2.1118,
turkey,3.062206,2.981111568,2.25,1.75,0,0.6363996,1,,2.336019212,turkey,957.44,216.78,2.981111568,2.336019212,2.981565,2.338018,
turmeric,0.4771213,2.590852976,3.75,3.9,0,0.3950161,1,,1.550472957,turmeric,389.81,35.52,2.590852976,1.550472957,2.591966,1.562531,
turn,4.193987,2.726947152,1.6,1.2,4,0.6908032,1,,2.405397591,turn,533.27,254.33,2.726947152,2.405397591,2.727761,2.407102,
turned,3.731508,3.408029553,1.85,1.55,2,0.6858568,2,,2.732104134,turned,2558.76,539.64,3.408029553,2.732104134,3.408199,2.732908,
turning,3.314289,3.539133834,1.85,1.65,2,0.6591527,2,,3.317775102,turning,3460.46,2078.62,3.539133834,3.317775102,3.539259,3.317984,
turnip,1.94939,2.708318901,2.35,2.3,0,0.3300309,1,,2.278250442,turnip,510.88,189.78,2.708318901,2.278250442,2.709168,2.280533,
turns,3.407051,2.526184145,1.8,1.5,2,0.6531947,2,,1.837272703,turns,335.88,68.75,2.526184145,1.837272703,2.527475,1.843544,
turpentine,1.681241,2.769266523,3.8,4.5,0,0.342211,1,,1.959899588,turpentine,587.85,91.18,2.769266523,1.959899588,2.770005,1.964637,
turquoise,1.662758,2.174670241,4,3.85,0,0.4538381,1,,1.26599637,turquoise,149.51,18.45,2.174670241,1.26599637,2.177565,1.28892,
turtle,2.939519,3.195736416,1.9,1.7,2,0.5715572,1,,2.66477356,turtle,1569.41,462.14,3.195736416,2.66477356,3.196013,2.665712,
turtleneck,1.633468,2.146159056,4.65,4.65,0,0.3227669,2,,1.082066934,turtleneck,140.01,12.08,2.146159056,1.082066934,2.14925,1.116608,
tush,1.826075,3.047064485,1.6,1.4,6,0.1916282,1,,1.814247596,tush,1114.46,65.2,3.047064485,1.814247596,3.047454,1.820858,
tusk,1.146128,3.000993397,1.55,1.65,6,0.323481,1,,1.018700499,tusk,1002.29,10.44,3.000993397,1.018700499,3.001426,1.058426,
tutor,2.372912,2.338595924,1.85,1.35,1,0.5662963,1,,1.636788689,tutor,218.07,43.33,2.338595924,1.636788689,2.340583,1.646698,
tutu,1.556303,2.204174266,2,1.9,0,0.3701958,1,,NaN,tutu,160.02,0,2.204174266,#NUM!,2.20688,0,
tux,2.247973,0.883093359,1.8,1.7,2,0.2450334,0,,-0.522878745,tux,7.64,0.3,0.883093359,-0.522878745,0.9365137,0.1139434,
tuxedo,2.201397,2.043126398,2.85,3.5,0,0.3858798,1,,-0.259637311,tuxedo,110.44,0.55,2.043126398,-0.259637311,2.047041,0.1903317,
twain,2.164353,2.874725279,1.9,1.75,2,0.5340822,1,,2.562816082,twain,749.42,365.44,2.874725279,2.562816082,2.875304,2.564003,
tweed,1.792392,3.019432026,1.85,1.8,2,0.4447683,1,,1.819807065,tweed,1045.76,66.04,3.019432026,1.819807065,3.019847,1.826334,
tweet,1.643453,2.60853673,1.9,1.55,2,0.2717484,1,,1.779235632,tweet,406.01,60.15,2.60853673,1.779235632,2.609605,1.786396,
tweezers,1.724276,2.500977054,0,0,1,0.2623906,2,,2.100439475,tweezers,316.94,126.02,2.500977054,2.100439475,2.502345,2.103872,
twelfth,1.672098,1.986009932,3.4,2.9,0,0.580712,2,,0.8876173,twelfth,96.83,7.72,1.986009932,0.8876173,1.990472,0.9405165,
twelve,2.982723,2.316913439,2.8,2,0,0.6650106,1,,2.008855564,twelve,207.45,102.06,2.316913439,2.008855564,2.319002,2.01309,
twenty,3.139564,2.701895956,2.3,2.5,0,0.6641764,2,,2.314541329,twenty,503.38,206.32,2.701895956,2.314541329,2.702758,2.316641,
twerp,1.892095,3.123247127,2.25,1.9,0,0.1995636,1,,0.522444234,twerp,1328.15,3.33,3.123247127,0.522444234,3.123574,0.6364879,
twice,3.504063,3.21995632,1.95,1.95,2,0.6695476,1,,2.344608385,twice,1659.42,221.11,3.21995632,2.344608385,3.220218,2.346568,
twig,1.845098,1.402433346,1.7,1.55,4,0.3720435,1,,1.087426457,twig,25.26,12.23,1.402433346,1.087426457,1.419295,1.12156,
twin,2.726727,2.437449305,1.6,1.55,2,0.6450283,1,,1.2509077,twin,273.81,17.82,2.437449305,1.2509077,2.439033,1.27462,
twine,1.477121,3.141189432,1.6,1.7,2,0.3087023,1,,1.872738827,twine,1384.17,74.6,3.141189432,1.872738827,3.141503,1.878522,
twinge,1.431364,2.797911232,1.85,2.2,1,0.1985297,1,,2.401900037,twinge,627.93,252.29,2.797911232,2.401900037,2.798602,2.403618,
twinkle,2.198657,2.475206143,2.35,2.5,0,0.3118357,1,,1.23325001,twinkle,298.68,17.11,2.475206143,1.23325001,2.476658,1.257918,
twinkly,0.90309,2.705204932,NaN,NaN,NaN,NaN,NaN,,1.711975854,twinkly,507.23,51.52,2.705204932,1.711975854,NaN,NaN,
twins,2.887054,3.152658255,1.8,1.75,1,0.6057388,2,,2.013595524,twins,1421.21,103.18,3.152658255,2.013595524,3.152964,2.017784,
twirl,1.832509,2.242764978,1.9,1.75,2,0.1991533,1,,1.635182049,twirl,174.89,43.17,2.242764978,1.635182049,2.245241,1.645127,
twist,2.808886,2.8565839,1.85,1.8,0,0.5880755,1,,1.988157473,twist,718.76,97.31,2.8565839,1.988157473,2.857188,1.992598,
twister,1.90309,3.056596164,2.15,2.05,0,0.3802138,2,,2.239924813,twister,1139.19,173.75,3.056596164,2.239924813,3.056977,2.242417,
twisty,1.113943,2.490253531,2.2,2.05,1,0.2483276,2,,1.228143608,twisty,309.21,16.91,2.490253531,1.228143608,2.491656,1.253096,
twitch,2.041393,2.469645318,1.95,1.75,1,0.3032887,1,,1.590730406,twitch,294.88,38.97,2.469645318,1.590730406,2.471116,1.601734,
two,4.735479,3.129051513,1.8,1,1,0.6998413,1,,3.129051513,two,1346.02,1346.02,3.129051513,3.129051513,3.129374,3.129374,
tycoon,1.724276,2.804616417,2.8,2.55,0,0.469956,1,,0.924279286,tycoon,637.7,8.4,2.804616417,0.924279286,2.805297,0.9731279,
type,3.49052,2.328379603,1.8,1,4,0.6761326,1,,1.937016107,type,213,86.5,2.328379603,1.937016107,2.330414,1.942008,
typewriter,2.209515,2.337618972,3.8,3.95,0,0.4449311,3,,1.331022171,typewriter,217.58,21.43,2.337618972,1.331022171,2.33961,1.350829,
typhoon,1.880814,2.53271617,3.3,2.8,0,0.5940041,1,,1.201943063,typhoon,340.97,15.92,2.53271617,1.201943063,2.533988,1.2284,
tyrannosaur,0.4771213,1.222716471,NaN,NaN,NaN,NaN,NaN,,0.592176757,tyrannosaur,16.7,3.91,1.222716471,0.592176757,NaN,NaN,
tyrannosaurus,1.322219,1.029789471,6.5,5.8,0,0.4097013,3,,-0.537602002,tyrannosaurus,10.71,0.29,1.029789471,-0.537602002,1.068557,0.1105897,
udder,1.079181,3.347938577,1.85,1.2,2,0.2191979,1,,2.573393835,udder,2228.12,374.45,3.347938577,2.573393835,3.348133,2.574552,
ugh,2.868644,0.292256071,1.95,1.35,0,0.1623233,1,,0.292256071,ugh,1.96,1.96,0.292256071,0.292256071,0.4712917,0.4712917,
ugliness,1.80618,2.788345165,2.95,2.8,0,0.2795145,2,,2.441003484,ugliness,614.25,276.06,2.788345165,2.441003484,2.789052,2.442574,
ugly,3.33264,2.821362842,2,1.95,0,0.5695859,1,,1.385069776,ugly,662.77,24.27,2.821362842,1.385069776,2.822018,1.402605,
uh,NaN,NaN,0,0,3,NaN,1,,NaN,uh,0,NA,#NUM!,#VALUE!,NaN,NaN,
ulcer,2.120574,3.275932976,2,2,0,0.4159667,1,,0.519827994,ulcer,1887.7,3.31,3.275932976,0.519827994,3.276163,0.6344773,
ultimately,2.460898,2.655935191,3.7,3.8,0,0.6819363,3,,2.071845201,ultimately,452.83,117.99,2.655935191,2.071845201,2.656893,2.07551,
ultimatum,1.826075,2.085433297,4.15,4.8,0,0.4700865,1,,1.500648063,ultimatum,121.74,31.67,2.085433297,1.500648063,2.088986,1.514149,
um,4.04914,NaN,0,0,5,NaN,1,,NaN,um,0,NA,#NUM!,#VALUE!,NaN,NaN,
umbrella,2.583199,2.063408425,3.65,3.55,0,0.5781715,1,,1.162265614,umbrella,115.72,14.53,2.063408425,1.162265614,2.067145,1.191171,
umm,NaN,NaN,0,0,0,NaN,0,,NaN,umm,0,0,#NUM!,#NUM!,NaN,NaN,
ump,1.278754,-0.244125144,NaN,NaN,NaN,NaN,NaN,,NaN,ump,0.57,0,-0.244125144,#NUM!,NaN,NaN,
umpire,1.740363,2.76305344,2.4,2.45,1,0.5407626,1,,1.868820706,umpire,579.5,73.93,2.76305344,1.868820706,2.763802,1.874656,
unacceptable,2.434569,1.933487288,4.25,4.5,0,0.5523305,4,,1.640779477,unacceptable,85.8,43.73,1.933487288,1.640779477,NaN,NaN,
unbelievable,3.176381,2.006808208,3.8,3.95,0,0.4204924,3,,1.684755622,unbelievable,101.58,48.39,2.006808208,1.684755622,2.011063,1.693639,
unbuckle,1.278754,2.232869105,3.3,2.8,0,0.3256309,2,,0.463892989,unbuckle,170.95,2.91,2.232869105,0.463892989,2.235402,0.5921768,
unbuckled,1.113943,2.8192148,0,0,1,0.2201122,3,,1.540954809,unbuckled,659.5,34.75,2.8192148,1.540954809,2.819873,1.553276,
unbutton,1.591065,2.455621324,3.55,2.65,0,0.2320148,2,,0.609594409,unbutton,285.51,4.07,2.455621324,0.609594409,NaN,NaN,
unbuttoned,1.278754,2.587149498,0,0,0,0.2878806,3,,1.720490068,unbuttoned,386.5,52.54,2.587149498,1.720490068,2.588272,1.728678,
uncle,3.801266,2.925678147,1.95,1.9,0,0.6443292,1,,1.850891184,uncle,842.71,70.94,2.925678147,1.850891184,2.926193,1.85697,
unclean,1.819544,2.534318077,2.65,2.75,0,0.3549268,2,,1.946894195,unclean,342.23,88.49,2.534318077,1.946894195,2.535585,1.951775,
uncomfortable,2.902547,1.890421019,4.35,4.15,0,0.5549453,3,,1.653887558,uncomfortable,77.7,45.07,1.890421019,1.653887558,1.895975,1.663418,
uncooked,0.7781513,3.055771923,NaN,NaN,NaN,NaN,NaN,,1.419294722,uncooked,1137.03,26.26,3.055771923,1.419294722,NaN,NaN,
uncover,1.995635,2.971850815,2.75,2.8,0,0.5043668,2,,2.147119576,uncover,937.24,140.32,2.971850815,2.147119576,2.972314,2.150204,
under,4.125774,3.434206308,1.9,1.6,0,0.6952227,1,,2.869460544,under,2717.73,740.39,3.434206308,2.869460544,3.434366,2.870047,
underestimate,2.4133,2.042221002,4.35,4.7,0,0.3207405,3,,1.550717423,underestimate,110.21,35.54,2.042221002,1.550717423,2.046144,1.562769,
underline,1.278754,2.907545713,2.1,2.3,1,0.3109705,2,,1.951045948,underline,808.25,89.34,2.907545713,1.951045948,2.908083,1.95588,
underneath,2.919078,2.691709041,3.7,2.95,0,0.5976639,1,,2.308905739,underneath,491.71,203.66,2.691709041,2.308905739,2.692591,2.311033,
underpants,2.178977,2.718667735,3.35,4.6,0,0.2955345,3,,2.263565061,underpants,523.2,183.47,2.718667735,2.263565061,2.719497,2.265926,
undersea,1.612784,2.542576476,2.75,2.7,0,0.461115,2,,1.213783299,undersea,348.8,16.36,2.542576476,1.213783299,NaN,NaN,
undershirt,1.20412,2.68111455,3.7,3.95,0,0.3225057,2,,2.262878055,undershirt,479.86,183.18,2.68111455,2.262878055,2.682019,2.265242,
understand,4.391041,2.766197134,2.65,2.75,0,0.635591,1,,2.460627264,understand,583.71,288.82,2.766197134,2.460627264,2.766941,2.462128,
understanding,3.048442,2.194653072,3.7,3.5,0,0.645154,2,,1.994273149,understanding,156.55,98.69,2.194653072,1.994273149,2.197418,1.998652,
understood,3.214844,2.721241622,2.8,2.85,0,0.6287779,1,,2.38790569,understood,526.31,244.29,2.721241622,2.38790569,2.722066,2.38968,
underwater,2.510545,2.756742577,2.95,4.4,0,0.5978743,2,,2.331001905,underwater,571.14,214.29,2.756742577,2.331001905,2.757502,2.333024,
underwear,3.043755,2.383653821,3.1,3.4,0,0.5014308,2,,1.708250889,underwear,241.91,51.08,2.383653821,1.708250889,2.385445,1.716671,
undo,2.350248,1.631443769,1.9,1.95,1,0.3883927,2,,0.607455023,undo,42.8,4.05,1.631443769,0.607455023,1.641474,0.7032914,
undress,2.09691,2.682217302,2.45,2.45,0,0.3283177,2,,2.249516316,undress,481.08,177.63,2.682217302,2.249516316,2.683119,2.251954,
undressed,2.093422,2.981655546,2.7,2.35,0,0.2798012,3,,2.36470105,undressed,958.64,231.58,2.981655546,2.36470105,2.982108,2.366572,
uneven,1.60206,2.794669255,2.7,2.6,0,0.547295,2,,1.804548308,uneven,623.26,63.76,2.794669255,1.804548308,2.795366,1.811307,
unfair,2.701568,2.433433786,2.65,2.3,0,0.5584477,2,,1.670153045,unfair,271.29,46.79,2.433433786,1.670153045,2.435032,1.679337,
unfasten,0.9542425,2.73986494,NaN,NaN,NaN,NaN,NaN,,1.812779707,unfasten,549.37,64.98,2.73986494,1.812779707,NaN,NaN,
unfortunately,3.218273,2.200193637,5,5.4,0,0.6589183,4,,1.830075166,unfortunately,158.56,67.62,2.200193637,1.830075166,2.202924,1.836451,
unfreeze,1.556303,1.9534214,NaN,NaN,NaN,NaN,NaN,,0.214843848,unfreeze,89.83,1.64,1.9534214,0.214843848,NaN,NaN,
unfriendliness,0.30103,1.123198075,NaN,NaN,NaN,NaN,NaN,,0.715167358,unfriendliness,13.28,5.19,1.123198075,0.715167358,NaN,NaN,
unfriendly,1.732394,2.537844271,4.15,3.9,0,0.3476756,3,,1.221153322,unfriendly,345.02,16.64,2.537844271,1.221153322,2.539101,1.246499,
unfrozen,1,2.370531593,3.55,3.7,0,0.2153796,3,,0.209515015,unfrozen,234.71,1.62,2.370531593,0.209515015,NaN,NaN,
ungrateful,2.372912,2.292233913,4,3.6,0,0.2611807,3,,1.562411833,ungrateful,195.99,36.51,2.292233913,1.562411833,2.294444,1.574147,
unhappiness,1.778151,1.979866923,4.4,3.7,0,0.3593871,3,,1.569724949,unhappiness,95.47,37.13,1.979866923,1.569724949,1.984392,1.581267,
unhappy,2.926342,1.939319531,2.9,2.55,0,0.5767263,2,,1.497206181,unhappy,86.96,31.42,1.939319531,1.497206181,1.944285,1.510813,
unhealthy,1.924279,2.076713245,3.6,3.25,0,0.4429656,3,,1.177824972,unhealthy,119.32,15.06,2.076713245,1.177824972,2.080338,1.205746,
unhook,1.653213,2.470483994,2.6,2.6,0,0.2059275,2,,1.964872209,unhook,295.45,92.23,2.470483994,1.964872209,2.471951,1.969556,
unhurt,0.7781513,2.608033697,2.75,2.4,0,0.3215522,2,,-0.318758763,unhurt,405.54,0.48,2.608033697,-0.318758763,NaN,NaN,
unicorn,2.103804,2.546332868,2.7,4.75,0,0.4921752,2,,1.041787319,unicorn,351.83,11.01,2.546332868,1.041787319,2.547566,1.079543,
unicycle,1.079181,2.25765458,NaN,NaN,NaN,NaN,NaN,,1.105850674,unicycle,180.99,12.76,2.25765458,1.105850674,NaN,NaN,
uniform,3.102777,2.447654084,2.65,3.2,0,0.6336947,2,,1.754730469,uniform,280.32,56.85,2.447654084,1.754730469,2.449201,1.762303,
union,3.046105,2.755973894,1.75,2.55,0,0.6762705,2,,2.361614527,union,570.13,229.94,2.755973894,2.361614527,2.756735,2.363499,
unit,3.266232,2.217036259,1.75,2.2,0,0.6720551,2,,1.801197834,unit,164.83,63.27,2.217036259,1.801197834,2.219663,1.808008,
unite,2.190332,3.076502088,1.8,2.65,0,0.5602838,2,,2.672365744,unite,1192.62,470.29,3.076502088,2.672365744,3.076866,2.673288,
united,3.409087,3.441743824,1.95,2.85,0,0.6833126,3,,2.689850279,united,2765.31,489.61,3.441743824,2.689850279,3.441901,2.690736,
units,3.0141,3.008672548,1.85,2.85,0,0.6561032,3,,2.171521687,units,1020.17,148.43,3.008672548,2.171521687,3.009098,2.174438,
universal,2.477121,2.587273083,3.4,4.5,0,0.6568348,3,,1.688775655,universal,386.61,48.84,2.587273083,1.688775655,2.588395,1.697578,
universe,3.11059,2.464459739,2.8,3.7,0,0.6300524,2,,1.701654317,universe,291.38,50.31,2.464459739,1.701654317,2.465948,1.710202,
university,3.080626,2.704733762,3.35,4.2,0,0.6524112,3,,2.334172173,university,506.68,215.86,2.704733762,2.334172173,2.70559,2.336179,
unkind,1.857332,3.193850599,2.45,2.2,2,0.245872,2,,2.389041982,unkind,1562.61,244.93,3.193850599,2.389041982,3.194128,2.390812,
unknown,2.889302,2.069223957,3.05,2.5,0,0.6723062,3,,1.587149498,unknown,117.28,38.65,2.069223957,1.587149498,2.072911,1.598243,
unless,3.763353,2.666115323,2.3,2.15,0,0.6459126,1,,2.208038049,unless,463.57,161.45,2.666115323,2.208038049,2.667051,2.21072,
unlikely,2.4133,2.743219616,3,2.75,0,0.621118,3,,1.939469331,unlikely,553.63,86.99,2.743219616,1.939469331,2.744003,1.944433,
unload,2.372912,2.420434365,2.4,1.95,0,0.4175297,2,,1.757320097,unload,263.29,57.19,2.420434365,1.757320097,2.422081,1.764848,
unlock,2.448706,2.396007448,2.15,1.95,1,0.4643809,2,,1.660675788,unlock,248.89,45.78,2.396007448,1.660675788,2.397749,1.67006,
unloved,1.278754,3.18828148,NaN,NaN,NaN,NaN,NaN,,1.837714668,unloved,1542.7,68.82,3.18828148,1.837714668,NaN,NaN,
unlucky,2.324282,1.80685803,2.75,2.65,0,0.4199949,3,,0.008600172,unlucky,64.1,1.02,1.80685803,0.008600172,NaN,NaN,
unnecessary,2.501059,2.007747778,4.85,4.6,0,0.5858511,3,,1.548757829,unnecessary,101.8,35.38,2.007747778,1.548757829,2.011993,1.560863,
unopened,1.462398,3.182129214,2.9,2.95,0,0.254322,3,,2.429138345,unopened,1521,268.62,3.182129214,2.429138345,NaN,NaN,
unpleasant,2.494155,2.573103783,3.7,3.55,0,0.5213874,3,,1.713742478,unpleasant,374.2,51.73,2.573103783,1.713742478,2.574263,1.722058,
unplug,1.653213,2.167730752,NaN,NaN,NaN,NaN,NaN,,-0.318758763,unplug,147.14,0.48,2.167730752,-0.318758763,NaN,NaN,
unplugged,1.643453,2.83346586,NaN,NaN,NaN,NaN,NaN,,0.88592634,unplugged,681.5,7.69,2.83346586,0.88592634,NaN,NaN,
unpopular,1.826075,2.113274692,3.95,4.2,0,0.5671244,3,,0.685741739,unpopular,129.8,4.85,2.113274692,0.685741739,NaN,NaN,
unroll,1,2.538372625,2.25,1.9,1,0.1692723,2,,0.977266212,unroll,345.44,9.49,2.538372625,0.977266212,2.539628,1.020775,
unsafe,1.892095,2.377688641,2.65,2.55,0,0.5306005,2,,0.808210973,unsafe,238.61,6.43,2.377688641,0.808210973,NaN,NaN,
unsalted,0.60206,3.130536392,2.55,2.8,0,0.3124456,3,,2.278776458,unsalted,1350.63,190.01,3.130536392,2.278776458,NaN,NaN,
unscrew,1.414973,2.494363339,2.85,2.8,0,0.1717188,2,,0.307496038,unscrew,312.15,2.03,2.494363339,0.307496038,2.495752,0.4814426,
unstable,2.416641,2.784545974,2.6,2.9,0,0.5858765,2,,2.431862113,unstable,608.9,270.31,2.784545974,2.431862113,NaN,NaN,
unsteady,1.255273,2.488014568,3.1,2.8,0,0.2715569,2,,1.582063363,unsteady,307.62,38.2,2.488014568,1.582063363,NaN,NaN,
untangle,1.20412,2.619197716,2.85,3,1,0.1964636,2,,1.602494069,untangle,416.1,40.04,2.619197716,1.602494069,2.62024,1.613207,
unthankful,0.30103,2.261405627,NaN,NaN,NaN,NaN,NaN,,1.44870632,unthankful,182.56,28.1,2.261405627,1.44870632,NaN,NaN,
untie,2.423246,2.795622839,1.85,2.05,0,0.2381759,2,,2.491137484,untie,624.63,309.84,2.795622839,2.491137484,NaN,NaN,
until,4.188281,2.895936102,2,2.1,0,0.6905241,1,,2.667228743,until,786.93,464.76,2.895936102,2.667228743,2.896488,2.668162,
untrue,1.875061,2.399898597,2.65,2,0,0.4138452,2,,0.472756449,untrue,251.13,2.97,2.399898597,0.472756449,NaN,NaN,
untruthful,0.7781513,2.321846883,4.25,3.6,0,0.198365,3,,1.43964843,untruthful,209.82,27.52,2.321846883,1.43964843,2.323912,1.45515,
unusual,3.083144,2.674227141,2.95,3.65,0,0.6662545,2,,1.638888425,unusual,472.31,43.54,2.674227141,1.638888425,2.675146,1.64875,
unwanted,1.851258,3.144250312,2.65,2.65,1,0.5607616,3,,2.322839273,unwanted,1393.96,210.3,3.144250312,2.322839273,NaN,NaN,
unworn,0.30103,2.761529427,2.45,2.65,1,0.1925244,3,,0.437750563,unworn,577.47,2.74,2.761529427,0.437750563,NaN,NaN,
unwrap,1.414973,2.176264942,NaN,NaN,NaN,NaN,NaN,,-0.13667714,unwrap,150.06,0.73,2.176264942,-0.13667714,NaN,NaN,
unwrapped,1.322219,2.824743954,NaN,NaN,NaN,NaN,NaN,,1.33304403,unwrapped,667.95,21.53,2.824743954,1.33304403,NaN,NaN,
unzip,1.633468,2.549125927,2.5,2.5,0,0.1839563,2,,-0.318758763,unzip,354.1,0.48,2.549125927,-0.318758763,2.550351,0.1702617,
up,5.272239,3.399519701,1.75,1.55,3,0.7001125,1,,NaN,up,2509.11,NA,3.399519701,#VALUE!,NaN,NaN,
update,2.403121,2.216825423,2.4,2.9,0,0.590137,2,,1.727703884,update,164.75,53.42,2.216825423,1.727703884,2.219454,1.735759,
updated,1.832509,3.257642582,2.55,3.2,1,0.6145452,3,,2.562578334,updated,1809.85,365.24,3.257642582,2.562578334,3.257882,2.563766,
upholstery,1.778151,2.297366514,3.95,4.05,1,0.4366777,2,,1.366422957,upholstery,198.32,23.25,2.297366514,1.366422957,2.299551,1.384712,
upon,3.50515,2.673426428,2,1.95,0,0.6987743,1,,2.45399067,upon,471.44,284.44,2.673426428,2.45399067,2.674347,2.455515,
upper,2.790285,3.304701592,1.9,1.75,1,0.6641004,2,,2.075656434,upper,2016.98,119.03,3.304701592,2.075656434,3.304917,2.07929,
upright,2.190332,2.746789832,2.55,2.85,1,0.5658904,2,,2.422557012,upright,558.2,264.58,2.746789832,2.422557012,2.747567,2.424195,
upset,3.579898,2.294135419,1.95,2.8,0,0.6130474,2,,1.645225712,upset,196.85,44.18,2.294135419,1.645225712,2.296336,1.654946,
upstairs,3.557267,2.554622396,3.4,3.6,0,0.5634369,3,,1.962132469,upstairs,358.61,91.65,2.554622396,1.962132469,2.555832,1.966845,
uptown,2.392697,1.754730469,2.85,3.75,0,0.5446399,2,,1.097604329,uptown,56.85,12.52,1.754730469,1.097604329,1.762303,1.130977,
upward,1.939519,2.53379747,2.3,2.4,0,0.5641264,2,,1.990161193,upward,341.82,97.76,2.53379747,1.990161193,2.535066,1.994581,
upwards,1.672098,2.588249291,2.55,2.8,0,0.571821,3,,2.336539781,upwards,387.48,217.04,2.588249291,2.336539781,2.589369,2.338536,
uranium,2.041393,2.738447577,2.7,3.5,0,0.5664666,1,,1.869700974,uranium,547.58,74.08,2.738447577,1.869700974,2.73924,1.875524,
uranus,NaN,2.61905157,2.45,2.85,0,NaN,1,,1.804480189,uranus,415.96,63.75,2.61905157,1.804480189,NaN,NaN,
urban,2.376577,2.58637348,2.1,1.9,0,0.6661907,2,,1.713826424,urban,385.81,51.74,2.58637348,1.713826424,2.587498,1.72214,
urchin,1.361728,2.360915134,2.8,2.8,0,0.3105503,1,,1.907948522,urchin,229.57,80.9,2.360915134,1.907948522,2.362803,1.913284,
urea,0.4771213,2.618215503,1.95,2.05,0,0.4725957,1,,1.979957893,urea,415.16,95.49,2.618215503,1.979957893,NaN,NaN,
urge,2.531479,2.115177666,1.8,1.65,0,0.5278218,1,,1.307282047,urge,130.37,20.29,2.115177666,1.307282047,2.118496,1.328176,
urgency,1.869232,2.514972543,2.7,2.65,0,0.4358629,2,,1.979548375,urgency,327.32,95.4,2.514972543,1.979548375,2.516297,1.984077,
